code,name,city,country,lat,lon
MEC,Eloy Alfaro Intl,Manta,Ecuador,-0.946078,-80.678808
,Maragrosa,Maragrosa,Ecuador,-2.851097,-79.803619
,Amable Calle Gutierrez,Pasaje,Ecuador,-3.319667,-79.769165
PVO,Reales Tamarindos,Portoviejo,Ecuador,-1.041647,-80.472206
,Quevedo,Quevedo,Ecuador,-0.9894,-79.465114
UIO,Mariscal Sucre Intl,Quito,Ecuador,-0.141144,-78.488214
,Chimborazo,Riobamba,Ecuador,-1.653433,-78.656142
,Coronel Artilleria Victor Larrea,Santa Rosa,Ecuador,-3.435161,-79.977817
SNC,General Ulpiano Paez,Salinas,Ecuador,-2.204994,-80.988878
,Santo Domingo Los Colorados,Santo Domingo,Ecuador,-0.248222,-79.214447
,Taura,Taura,Ecuador,-2.261036,-79.680169
,Mayor Galo Torres,Tena,Ecuador,-0.986767,-77.819447
TPC,Tarapoa,Tarapoa,Ecuador,-0.122956,-76.33775
TUA,Teniente Coronel Luis A Mantilla,Tulcan,Ecuador,0.809506,-77.708056
,Silverton,Silverton,United States,37.812545,-107.662994
ASU,Silvio Pettirossi Intl,Asuncion,Paraguay,-25.23985,-57.519133
,Juan De Ayolas,Ayolas,Paraguay,-27.37065,-56.853944
,Teniente Col Carmelo Peralta,Conception,Paraguay,-23.44175,-57.427122
,Itaipu,Itaipu,Paraguay,-25.407853,-54.619417
,Dr Luis Maria Argana Intl,Mariscal Estigarribia,Paraguay,-22.044986,-60.621694
,Carlos Miguel Gimenez,Pilar,Paraguay,-26.881467,-58.318036
AXM,El Eden,Armenia,Colombia,4.452775,-75.766447
PUU,Tres De Mayo,Puerto Asis,Colombia,0.505228,-76.500836
,Las Flores,El Banco,Colombia,9.045542,-73.974931
BGA,Palonegro,Bucaramanga,Colombia,7.1265,-73.184778
BOG,Eldorado Intl,Bogota,Colombia,4.701594,-74.146947
BAQ,Ernesto Cortissoz,Barranquilla,Colombia,10.889589,-74.780819
BSC,Jose Celestino Mutis,Bahia Solano,Colombia,6.202917,-77.394675
BUN,Gerardo Tobar Lopez,Buenaventura,Colombia,3.819628,-76.989767
CUC,Camilo Daza,Cucuta,Colombia,7.927567,-72.511547
CTG,Rafael Nunez,Cartagena,Colombia,10.442381,-75.512961
CLO,Alfonso Bonilla Aragon Intl,Cali,Colombia,3.543222,-76.381583
TCO,La Florida,Tumaco,Colombia,1.814417,-78.749228
CZU,Las Brujas,Corozal,Colombia,9.332742,-75.285594
EJA,Yariguies,Barrancabermeja,Colombia,7.024331,-73.8068
FLA,Gustavo Artunduaga Paredes,Florencia,Colombia,1.589189,-75.564372
,Santiago Vila,Girardot,Colombia,4.276242,-74.796692
MXY,McCarthy Airport,McCarthy,United States,61.4370608,-142.90307372
GPI,Juan Casiano,Guapi,Colombia,2.570133,-77.8986
,Guaymaral,Guaymaral,Colombia,4.812333,-74.064919
IBE,Perales,Ibague,Colombia,4.421608,-75.1333
IPI,San Luis,Ipiales,Colombia,0.861925,-77.671764
,Antonio Roldan Betancourt,Carepa,Colombia,7.811956,-76.716428
,La Mina,La Mina,Colombia,11.232528,-72.490139
LET,Alfredo Vasquez Cobo,Leticia,Colombia,-4.193549,-69.943163
EOH,Olaya Herrera,Medellin,Colombia,6.219958,-75.590519
MGN,Baracoa,Magangue,Colombia,9.284739,-74.846092
MTR,Los Garzones,Monteria,Colombia,8.823744,-75.825831
MVP,Fabio Alberto Leon Bentley,Mitu,Colombia,1.253664,-70.233878
MZL,La Nubia,Manizales,Colombia,5.029597,-75.464708
NVA,Benito Salas,Neiva,Colombia,2.95015,-75.294
OCV,Aguas Claras,Ocana,Colombia,8.315061,-73.358331
OTU,Otu,Otu,Colombia,7.010369,-74.715497
,Puerto Bolivar,Puerto Bolivar,Colombia,12.221483,-71.984817
PCR,Puerto Carreno,Puerto Carreno,Colombia,6.184717,-67.493164
PEI,Matecana,Pereira,Colombia,4.812675,-75.739519
,Pitalito,Pitalito,Colombia,1.857769,-76.085719
PPN,Guillermo Leon Valencia,Popayan,Colombia,2.4544,-76.609319
PSO,Antonio Narino,Pasto,Colombia,1.396247,-77.291478
PVA,El Embrujo,Providencia,Colombia,13.356944,-81.35833
,Mariquita,Mariquita,Colombia,5.212556,-74.883647
MDE,Jose Maria Cordova,Rio Negro,Colombia,6.164536,-75.423119
RCH,Almirante Padilla,Rio Hacha,Colombia,11.526222,-72.925958
SJE,Jorge E Gonzalez Torres,San Jose Del Guaviare,Colombia,2.579694,-72.639358
SMR,Simon Bolivar,Santa Marta,Colombia,11.11965,-74.230647
ADZ,Gustavo Rojas Pinilla,San Andres Island,Colombia,12.583594,-81.711192
SVI,Eduardo Falla Solano,San Vincente De Caguan,Colombia,2.152175,-74.76635
TME,Tame,Tame,Colombia,6.451081,-71.760261
AUC,Santiago Perez,Arauca,Colombia,7.068881,-70.736925
UIB,El Carano,Quibdo,Colombia,5.690758,-76.641181
ULQ,Farfan,Tulua,Colombia,4.088358,-76.235133
VUP,Alfonso Lopez Pumarejo,Valledupar,Colombia,10.435042,-73.249506
VVC,Vanguardia,Villavicencio,Colombia,4.167875,-73.613761
BJO,Bermejo,Bermejo,Bolivia,-22.773336,-64.312881
CBB,Jorge Wilsterman,Cochabamba,Bolivia,-17.421058,-66.177114
,Chimore,Chapacura,Bolivia,-16.990019,-65.141533
CIJ,Heroes Del Acre,Cobija,Bolivia,-11.040436,-68.782972
LPB,El Alto Intl,La Paz,Bolivia,-16.513339,-68.192256
,Juan Mendoza,Oruro,Bolivia,-17.962589,-67.076236
POI,Capitan Nicolas Rojas,Potosi,Bolivia,-19.543069,-65.723706
PSZ,Tte De Av Salvador Ogaya G,Puerto Suarez,Bolivia,-18.975281,-57.820586
,Santa Ana Del Yacuma,Santa Ana,Bolivia,-13.762208,-65.435158
SRE,Juana Azurduy De Padilla,Sucre,Bolivia,-19.007083,-65.288747
TJA,Capitan Oriel Lea Plaza,Tarija,Bolivia,-21.555736,-64.701325
TDD,Tte Av Jorge Henrich Arauz,Trinidad,Bolivia,-14.818739,-64.918019
,Tcnl Rafael Pabon,Villa Montes,Bolivia,-21.255231,-63.405611
VVI,Viru Viru Intl,Santa Cruz,Bolivia,-17.644756,-63.135364
BYC,Yacuiba,Yacuiba,Bolivia,-21.960925,-63.651669
PBM,Johan A Pengel Intl,Zandery,Suriname,5.452831,-55.187783
CAY,Rochambeau,Cayenne,French Guiana,4.819808,-52.360447
,St Georges De L Oyapock,St.-georges Oyapock,French Guiana,3.8976,-51.804083
,Huancabamba,Huancabamba,Peru,-5.256767,-79.442856
,Alferez Vladimir Sara Bauer,Andoas,Peru,-2.796128,-76.466617
,Atalaya,Atalaya,Peru,-10.729117,-73.766503
SWD,Seward Airport,Seward,United States,60.1269383,-149.4188122
,Iberia,Iberia,Peru,-11.411578,-69.488711
PCL,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,-8.377939,-74.574297
CHM,Teniente Jaime A De Montreuil Morales,Chimbote,Peru,-9.149614,-78.52385
,Puerto Esperanza,Puerto Esperanza,Peru,-9.768131,-70.706456
,Cesar Torke Podesta,Moquegua,Peru,-17.178961,-70.930803
CIX,Capt Jose A Quinones Gonzales Intl,Chiclayo,Peru,-6.787475,-79.828097
AYP,Coronel Fap Alfredo Mendivil Duarte,Ayacucho,Peru,-13.154819,-74.204417
ANS,Andahuaylas,Andahuaylas,Peru,-13.706408,-73.350378
ATA,Comandante Fap German Arias Graziani,Anta,Peru,-9.347444,-77.598392
LIM,Jorge Chavez Intl,Lima,Peru,-12.021889,-77.114319
JJI,Juanjui,Juanjui,Peru,-7.1691,-76.728561
,Francisco Carle,Jauja,Peru,-11.783144,-75.473394
JUL,Juliaca,Juliaca,Peru,-15.467103,-70.158169
MGC,Michigan City Municipal Airport,Michigan City,United States,41.7033,-86.8211
,Ilo,Ilo,Peru,-17.695036,-71.343964
,Las Palmas,Las Palmas,Peru,-12.160708,-76.998942
TBP,Pedro Canga,Tumbes,Peru,-3.552528,-80.381356
YMS,Moises Benzaquen Rengifo,Yurimaguas,Peru,-5.893772,-76.118211
,Collique,Collique,Peru,-11.9287,-77.061139
CHH,Chachapoyas,Chachapoyas,Peru,-6.201806,-77.856064
IQT,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,-3.784739,-73.308806
AQP,Rodriguez Ballon,Arequipa,Peru,-16.341072,-71.583083
,San Ramon,San Ramon,Peru,-11.128639,-75.3505
TRU,Capitan Carlos Martinez De Pinillos,Trujillo,Peru,-8.081411,-79.108761
PIO,Pisco Intl,Pisco,Peru,-13.744864,-76.220284
TPP,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,-6.508742,-76.373247
TCQ,Coronel Carlos Ciriani Santa Rosa Intl,Tacna,Peru,-18.053333,-70.275833
PEM,Padre Aldamiz,Puerto Maldonado,Peru,-12.613611,-69.228611
PIU,Capitan Fap Guillermo Concha Iberico,Piura,Peru,-5.20575,-80.616444
TYL,Capitan Montes,Talara,Peru,-4.576639,-81.254139
,Niijima Airport,Niijima,Japan,34.366944,139.268611
CUZ,Teniente Alejandro Velasco Astete Intl,Cuzco,Peru,-13.535722,-71.938781
,Angel S Adami,Montevideo,Uruguay,-34.789208,-56.264703
,Santa Bernardina Intl,Durazno,Uruguay,-33.358867,-56.499172
,East Glacier Park Amtrak Station,East Glacier,United States,48.443965,-113.218556
MVD,Carrasco Intl,Montevideo,Uruguay,-34.838417,-56.030806
STY,Nueva Hesperides Intl,Salto,Uruguay,-31.438481,-57.985294
AGV,Oswaldo Guevara Mujica,Acarigua,Venezuela,9.553422,-69.237536
AAO,Anaco,Anaco,Venezuela,9.430225,-64.470725
,San Fernando De Atabapo,San Fernando Deatabapo,Venezuela,4.051819,-67.701072
BLA,General Jose Antonio Anzoategui Intl,Barcelona,Venezuela,10.107139,-64.689161
BNS,Barinas,Barinas,Venezuela,8.619575,-70.220825
,El Libertador Ab,Maracaibo,Venezuela,10.183375,-67.557319
BRM,Barquisimeto Intl,Barquisimeto,Venezuela,10.042747,-69.358619
CBL,Ciudad Bolivar,Ciudad Bolivar,Venezuela,8.121898,-63.537353
,Caicara Del Orinoco,Caicara De Orinoco,Venezuela,7.626078,-66.164917
,San Carlos,San Carlos,Venezuela,9.647722,-68.574656
,Calabozo,Calabozo,Venezuela,8.924656,-67.417094
CAJ,Canaima,Canaima,Venezuela,6.231989,-62.854433
,Carora,Carora,Venezuela,10.175603,-70.065214
CUP,General Jose Francisco Bermudez,Carupano,Venezuela,10.660014,-63.261681
CZE,Jose Leonardo Chirinos,Coro,Venezuela,11.414867,-69.681656
,Oscar Machado Zuloaga,Caracas,Venezuela,10.286589,-66.816219
CUM,Antonio Jose De Sucre,Cumana,Venezuela,10.450333,-64.130472
,Capitan Manuel Rios Guarico Airbase,Carrizal,Venezuela,9.372167,-66.922989
,El Dorado,El Dorado,Venezuela,6.715438,-61.639219
,Elorza,Elorza,Venezuela,7.059722,-69.496694
,Guasdualito,Guasdualito,Venezuela,7.211081,-70.75645
GUI,Guiria,Guiria,Venezuela,10.574078,-62.312667
GUQ,Guanare,Guanare,Venezuela,9.026944,-69.75515
,Higuerote,Higuerote,Venezuela,10.462453,-66.092758
,Andres Miguel Salazar Marcano,Isla De Coche,Venezuela,10.794406,-63.981589
LSP,Josefa Camejo,Paraguana,Venezuela,11.780775,-70.151497
,San Juan De Los Morros,San Juan De Los Morros,Venezuela,9.906953,-67.379639
LFR,La Fria,La Fria,Venezuela,8.239167,-72.271028
,La Orchila,La Orchila,Venezuela,11.808822,-66.179214
MAR,La Chinita Intl,Maracaibo,Venezuela,10.558208,-71.727856
MRD,Alberto Carnevalli,Merida,Venezuela,8.582294,-71.161186
PMV,Del Caribe Intl Gen Santiago Marino,Porlamar,Venezuela,10.912926,-63.967581
CCS,Simon Bolivar Intl,Caracas,Venezuela,10.603117,-66.990583
MUN,Maturin,Maturin,Venezuela,9.749067,-63.1534
PYH,Casique Aramare,Puerto Ayacucho,Venezuela,5.619992,-67.606103
PBL,General Bartolome Salom Intl,Puerto Cabello,Venezuela,10.4805,-68.073025
,Paramillo,San Cristobal,Venezuela,7.801317,-72.202847
PZO,General Manuel Carlos Piar,Guayana,Venezuela,8.288528,-62.760361
,Palmarito,Palmarito,Venezuela,7.575706,-70.174328
SVZ,San Antonio Del Tachira,San Antonio,Venezuela,7.840831,-72.439742
,Santa Barbara De Barinas,Santa Barbara,Venezuela,7.803514,-71.165717
,Santa Elena De Uairen,Santa Ana De Uairen,Venezuela,4.554722,-61.144922
STD,Mayor Buenaventura Vivas,Santo Domingo,Venezuela,7.565111,-72.035125
SFH,Sub Teniente Nestor Arias,San Felipe,Venezuela,10.278728,-68.755211
SFD,San Fernando De Apure,San Fernando De Apure,Venezuela,7.883317,-67.444025
SOM,San Tome,San Tome,Venezuela,8.945147,-64.151083
STB,Santa Barbara Del Zulia,Santa Barbara,Venezuela,8.974425,-71.943014
TUV,Tucupita,Tucupita,Venezuela,9.088994,-62.094175
,Tumeremo,Tumeremo,Venezuela,7.249381,-61.528933
VLN,Arturo Michelena Intl,Valencia,Venezuela,10.149733,-67.9284
,Flugplatz Hoexter Holzminden,Hoexter Holzminden,Germany,51.4838,9.2259
VLV,Dr Antonio Nicolas Briceno,Valera,Venezuela,9.340797,-70.584089
VDP,Valle De La Pascua,Valle De La Pascua,Venezuela,9.222028,-65.993583
,Linden,Linden,Guyana,5.965922,-58.270336
LTM,Lethem,Lethem,Guyana,3.372761,-59.789439
ANU,V C Bird Intl,Antigua,Antigua and Barbuda,17.136749,-61.792667
BGI,Grantley Adams Intl,Bridgetown,Barbados,13.074603,-59.492456
DCF,Canefield,Canefield,Dominica,15.336719,-61.392211
DOM,Melville Hall,Dominica,Dominica,15.547028,-61.3
FDF,Le Lamentin,Fort-de-france,Martinique,14.591033,-61.003175
SFG,Grand Case,St. Martin,Guadeloupe,18.099914,-63.047197
PTP,Le Raizet,Pointe-a-pitre,Guadeloupe,16.265306,-61.531806
GND,Point Salines Intl,Point Salines,Grenada,12.004247,-61.786192
STT,Cyril E King,St. Thomas,Virgin Islands,18.337306,-64.973361
STX,Henry E Rohlsen,St. Croix Island,Virgin Islands,17.701889,-64.798556
BQN,Rafael Hernandez,Aguadilla,Puerto Rico,18.494861,-67.129444
FAJ,Diego Jimenez Torres,Fajardo,Puerto Rico,18.308889,-65.661861
SIG,Fernando Luis Ribas Dominicci,San Juan,Puerto Rico,18.456828,-66.098139
MAZ,Eugenio Maria De Hostos,Mayaguez,Puerto Rico,18.255694,-67.148472
PSE,Mercedita,Ponce,Puerto Rico,18.008306,-66.563028
SJU,Luis Munoz Marin Intl,San Juan,Puerto Rico,18.439417,-66.001833
SKB,Robert L Bradshaw,Basse Terre,Saint Kitts and Nevis,17.311194,-62.718667
,Dinslaken Schwarze-Heide,Dinslaken,Germany,51.3659,6.5155
SLU,George F L Charles,Castries,Saint Lucia,14.020228,-60.992936
UVF,Hewanorra Intl,Hewandorra,Saint Lucia,13.733194,-60.952597
AUA,Reina Beatrix Intl,Oranjestad,Aruba,12.501389,-70.015221
BON,Flamingo,Kralendijk,Netherlands Antilles,12.131044,-68.268511
CUR,Hato,Willemstad,Netherlands Antilles,12.188853,-68.959803
EUX,F D Roosevelt,Oranjestad,Netherlands Antilles,17.496492,-62.979439
SXM,Princess Juliana Intl,Philipsburg,Netherlands Antilles,18.040953,-63.1089
AXA,Wallblake,The Valley,Anguilla,18.204834,-63.055084
TAB,Crown Point,Scarborough,Trinidad and Tobago,11.149658,-60.832194
POS,Piarco,Port-of-spain,Trinidad and Tobago,10.595369,-61.337242
EIS,Terrance B Lettsome Intl,Tortola,British Virgin Islands,18.444834,-64.542975
AET,Allakaket Airport,Allakaket,United States,66.5519,-152.6222
CIW,Canouan,Canouan Island,Saint Vincent and the Grenadines,12.699042,-61.342431
MQS,Mustique,Mustique,Saint Vincent and the Grenadines,12.887947,-61.180161
SVD,E T Joshua,Kingstown,Saint Vincent and the Grenadines,13.144306,-61.210861
ALA,Almaty,Alma-ata,Kazakhstan,43.352072,77.040508
,Balkhash,Balkhash,Kazakhstan,46.893333,75.005
TSE,Astana Intl,Tselinograd,Kazakhstan,51.022222,71.466944
DMB,Taraz,Dzhambul,Kazakhstan,42.853611,71.303611
FRU,Manas,Bishkek,Kyrgyzstan,43.061306,74.477556
OSS,Osh,Osh,Kyrgyzstan,40.608989,72.793269
CIT,Shymkent,Chimkent,Kazakhstan,42.364167,69.478889
YAK,Yakutat,Yakutat,United States,59.3012,-139.3937
URA,Uralsk,Uralsk,Kazakhstan,51.150833,51.543056
PWQ,Pavlodar,Pavlodar,Kazakhstan,52.195,77.073889
PLX,Semipalatinsk,Semiplatinsk,Kazakhstan,50.3513,80.2344
,Aktau,Shevchenko,Kazakhstan,43.86005,51.091978
AKX,Aktyubinsk,Aktyubinsk,Kazakhstan,50.245833,57.206667
GYD,Heydar Aliyev,Baku,Azerbaijan,40.4675,50.046667
YKS,Yakutsk,Yakutsk,Russia,62.09325,129.770672
MJZ,Mirny,Mirnyj,Russia,62.534689,114.038928
BQS,Ignatyevo,Blagoveschensk,Russia,50.425394,127.412478
KHV,Novy,Khabarovsk,Russia,48.528044,135.188361
MQT,Sawyer International Airport,Marquette,United States,46.353611,-87.395278
PVS,Provideniya Bay,Provideniya Bay,Russia,64.378139,-173.243306
GDX,Sokol,Magadan,Russia,59.910989,150.720439
PWE,Pevek,Pevek,Russia,69.783283,170.597006
PKC,Yelizovo,Petropavlovsk,Russia,53.167889,158.453669
UUS,Khomutovo,Yuzhno-sakhalinsk,Russia,46.888672,142.717531
VVO,Knevichi,Vladivostok,Russia,43.398953,132.148017
HTA,Kadala,Chita,Russia,52.026317,113.305556
BTK,Bratsk,Bratsk,Russia,56.370556,101.698331
IKT,Irkutsk,Irkutsk,Russia,52.268028,104.388975
UUD,Mukhino,Ulan-ude,Russia,51.807764,107.437644
KBP,Boryspil Intl,Kiev,Ukraine,50.345,30.894722
DOK,Donetsk Intl,Donetsk,Ukraine,48.073611,37.739722
DNK,Dnipropetrovsk Intl,Dnepropetrovsk,Ukraine,48.357222,35.100556
SIP,Simferopol Intl,Simferopol,Ukraine,45.052222,33.975139
IEV,Zhuliany Intl,Kiev,Ukraine,50.401694,30.449697
LWO,Lviv Intl,Lvov,Ukraine,49.8125,23.956111
IMT,Ford Airport,Iron Mountain,United States,45.8183611,-88.1145556
ODS,Odesa Intl,Odessa,Ukraine,46.426767,30.676464
LED,Pulkovo,St. Petersburg,Russia,59.800292,30.262503
MMK,Murmansk,Murmansk,Russia,68.781672,32.750822
GME,Gomel,Gomel,Belarus,52.527022,31.016692
VTB,Vitebsk,Vitebsk,Belarus,55.1265,30.349639
KGD,Khrabrovo,Kaliningrad,Russia,54.89005,20.592633
MHP,Minsk 1,Minsk,Belarus,53.864472,27.539683
MSQ,Minsk 2,Minsk 2,Belarus,53.882469,28.030731
ABA,Abakan,Abakan,Russia,53.74,91.385
BAX,Barnaul,Barnaul,Russia,53.363775,83.538533
KEJ,Kemerovo,Kemorovo,Russia,55.270094,86.107208
OMS,Omsk,Omsk,Russia,54.967042,73.310514
KRR,Pashkovskiy,Krasnodar,Russia,45.034689,39.170539
MCX,Uytash,Makhachkala,Russia,42.816822,47.652294
MRV,Mineralnyye Vody,Mineralnye Vody,Russia,44.225072,43.081889
STW,Shpakovskoye,Stavropol,Russia,45.109165,42.112778
ROV,Rostov Na Donu,Rostov,Russia,47.258208,39.818089
AER,Sochi,Sochi,Russia,43.449928,39.956589
ASF,Astrakhan,Astrakhan,Russia,46.283333,48.006278
VOG,Gumrak,Volgograd,Russia,48.782528,44.345544
CEK,Balandino,Chelyabinsk,Russia,55.305836,61.503333
MQF,Magnitogorsk,Magnetiogorsk,Russia,53.393131,58.755661
GBZ,Great Barrier Island,Claris,New Zealand,-36.1429,175.2819
NJC,Nizhnevartovsk,Nizhnevartovsk,Russia,60.949272,76.483617
PEE,Bolshoye Savino,Perm,Russia,57.914517,56.021214
SGC,Surgut,Surgut,Russia,61.343694,73.401842
SVX,Koltsovo,Yekaterinburg,Russia,56.743108,60.802728
ASB,Ashgabat,Ashkhabad,Turkmenistan,37.986814,58.360967
KRW,Turkmenbashi,Krasnovodsk,Turkmenistan,40.063333,53.007222
,Turkmenabat,Chardzhou,Turkmenistan,39.083333,63.613333
DYU,Dushanbe,Dushanbe,Tajikistan,38.543333,68.825
BHK,Bukhara,Bukhara,Uzbekistan,39.775,64.483333
SKD,Samarkand,Samarkand,Uzbekistan,39.700547,66.983829
IUD,Al Udeid AB,Doha,Qatar,25.1174,51.3228
TAS,Yuzhny,Tashkent,Uzbekistan,41.257861,69.281186
BZK,Bryansk,Bryansk,Russia,53.214194,34.176447
SVO,Sheremetyevo,Moscow,Russia,55.972642,37.414589
KLD,Migalovo,Tver,Russia,56.824736,35.757678
VOZ,Chertovitskoye,Voronezh,Russia,51.814211,39.229589
VKO,Vnukovo,Moscow,Russia,55.591531,37.261486
SCW,Syktyvkar,Syktyvkar,Russia,61.64705,50.84505
KZN,Kazan,Kazan,Russia,55.606186,49.278728
REN,Orenburg,Orenburg,Russia,51.795786,55.456744
UFA,Ufa,Ufa,Russia,54.557511,55.874417
KBY,Kurumoch,Samara,Russia,53.504858,50.164336
AMD,Ahmedabad,Ahmedabad,India,23.077242,72.63465
AKD,Akola,Akola,India,20.699006,77.058628
IXU,Aurangabad,Aurangabad,India,19.862728,75.398114
BOM,Chhatrapati Shivaji Intl,Mumbai,India,19.088686,72.867919
PAB,Bilaspur,Bilaspur,India,21.9884,82.110983
BHJ,Bhuj,Bhuj,India,23.287828,69.670147
IXG,Belgaum,Belgaum,India,15.859286,74.618292
BDQ,Vadodara,Baroda,India,22.336164,73.226289
BHO,Bhopal,Bhopal,India,23.287467,77.337375
BHU,Bhavnagar,Bhaunagar,India,21.752206,72.185181
NMB,Daman,Daman,India,20.434364,72.843206
,Deesa,Deesa,India,24.267936,72.204433
,Guna,Guna,India,24.654681,77.347347
GOI,Goa,Goa,India,15.380833,73.831422
IDR,Devi Ahilyabai Holkar,Indore,India,22.721786,75.801086
JLR,Jabalpur,Jabalpur,India,23.177817,80.052047
JGA,Jamnagar,Jamnagar,India,22.465522,70.012556
IXY,Kandla,Kandla,India,23.112719,70.100289
HJR,Khajuraho,Khajuraho,India,24.817197,79.918597
KLH,Kolhapur,Kolhapur,India,16.664658,74.289353
IXK,Keshod,Keshod,India,21.317069,70.270403
NAG,Dr Ambedkar Intl,Nagpur,India,21.092192,79.047183
ISK,Nasik Road,Nasik Road,India,19.963739,73.807644
PNQ,Pune,Pune,India,18.582111,73.919697
PBD,Porbandar,Porbandar,India,21.648675,69.657219
RAJ,Rajkot,Rajkot,India,22.309183,70.779525
RPR,Raipur,Raipur,India,21.180406,81.738753
SSE,Sholapur,Sholapur,India,17.627958,75.934842
STV,Surat,Surat,India,21.114061,72.741792
UDR,Udaipur,Udaipur,India,24.617697,73.8961
CMB,Bandaranaike Intl Colombo,Colombo,Sri Lanka,7.180756,79.884117
,Anuradhapura,Anuradhapura,Sri Lanka,8.301486,80.4279
,Batticaloa,Batticaloa,Sri Lanka,7.705756,81.678783
RML,Colombo Ratmalana,Colombo,Sri Lanka,6.821994,79.886208
GOY,Amparai,Galoya,Sri Lanka,7.337081,81.625881
JAF,Kankesanturai,Jaffna,Sri Lanka,9.792331,80.070089
TRR,China Bay,Trinciomalee,Sri Lanka,8.538514,81.181853
KIK,Kirkuk AB,Kirkuk,Iraq,35.17,44.3483
,Kampong Chhnang,Kompong Chnang,Cambodia,12.255236,104.563875
PNH,Phnom Penh Intl,Phnom-penh,Cambodia,11.546556,104.844139
REP,Siem Reap,Siem-reap,Cambodia,13.410666,103.81284
,Stung Treng,Stung Treng,Cambodia,13.531897,106.014531
,Along,Along,India,28.175317,94.802036
IXA,Agartala,Agartala,India,23.886978,91.24045
AJL,Aizawl,Aizwal,India,23.746603,92.802767
IXB,Bagdogra,Baghdogra,India,26.681206,88.328567
,Bokaro,Bokaro,India,23.643489,86.148886
BBI,Bhubaneshwar,Bhubaneswar,India,20.244364,85.817781
CCU,Netaji Subhash Chandra Bose Intl,Kolkata,India,22.654739,88.446722
COH,Cooch Behar,Cooch-behar,India,26.330508,89.467203
DBD,Dhanbad,Dhanbad,India,23.834044,86.425261
ESC,Delta County Airport,Escanaba,United States,45.722778,-87.093611
,Lauf-Lillinghof,Lillinghof,Germany,49.6543,11.6539
GAY,Gaya,Gaya,India,24.744308,84.951175
,Hirakud,Hirakud,India,21.580231,84.005728
IMF,Imphal,Imphal,India,24.75995,93.896697
,Jharsuguda,Jharsuguda,India,21.913536,84.050383
IXW,Jamshedpur,Jamshedpur,India,22.813211,86.168844
JRH,Jorhat,Jorhat,India,26.731528,94.175536
IXH,Kailashahar,Kailashahar,India,24.308192,92.007156
IXS,Silchar,Silchar,India,24.912928,92.978742
IXI,Lilabari,Lilabari,India,27.295494,94.09765
MOH,Dibrugarh,Mohanbari,India,27.483853,95.016922
,Muzaffarpur,Mazuffarpur,India,26.119089,85.313664
,Nawapara,Nawapara,India,20.870036,82.519553
,Panagarh,Panagarh,India,23.474336,87.427508
PAT,Patna,Patina,India,25.591317,85.087992
,Purnea,Purnea,India,25.759594,87.410011
IXR,Birsa Munda,Ranchi,India,23.31425,85.321675
RRK,Rourkela,Rourkela,India,22.25665,84.814567
,Utkela,Utkela,India,20.097411,83.183797
VTZ,Vishakhapatnam,Vishakhapatnam,India,17.721167,83.224483
,Zero,Zero,India,27.588283,93.828061
CXB,Coxs Bazar,Cox's Bazar,Bangladesh,21.452194,91.963889
CGP,Shah Amanat Intl,Chittagong,Bangladesh,22.249611,91.813286
IRD,Ishurdi,Ishurdi,Bangladesh,24.1525,89.049446
JSR,Jessore,Jessore,Bangladesh,23.1838,89.160833
RJH,Shah Mokhdum,Rajshahi,Bangladesh,24.437219,88.616511
SPD,Saidpur,Saidpur,Bangladesh,25.759228,88.908869
ZYL,Osmany Intl,Sylhet Osmani,Bangladesh,24.963242,91.866783
,Tejgaon,Dhaka,Bangladesh,23.778783,90.382689
DAC,Zia Intl,Dhaka,Bangladesh,23.843333,90.397781
HKG,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603
,Sek Kong,Sek Kong,Hong Kong,22.436592,114.080397
AGR,Agra,Agra,India,27.155831,77.960892
IXD,Allahabad,Allahabad,India,25.440064,81.733872
ATQ,Amritsar,Amritsar,India,31.709594,74.797264
,Nal,Bikaner,India,28.070606,73.207161
,Bakshi Ka Talab,Bakshi Ka Talab,India,26.988339,80.893117
VNS,Varanasi,Varanasi,India,25.452358,82.859342
KUU,Kullu Manali,Kulu,India,31.876706,77.154367
,Bhatinda,Bhatinda,India,30.270139,74.755772
,Bhiwani,Bhiwani,India,28.837039,76.179094
,Bareilly,Bareilly,India,28.422061,79.450842
IXC,Chandigarh,Chandigarh,India,30.673469,76.788542
,Kanpur Chakeri,Kanpur,India,26.4043,80.410119
,Safdarjung,Delhi,India,28.584511,77.205783
DED,Dehradun,Dehra Dun,India,30.189689,78.180256
